804;11;2011;1;1;804;RM
805;11;2011;2;1;805;RM
806;11;2012;1;2;806;RM
807;11;2012;2;3;807;RM
808;11;2012;1;2;808;RM
809;11;1997;1;4;809;RI
810;11;1997;2;6;810;RI
811;11;1997;2;1;811;RJ
812;11;1997;2;12;812;PE
813;11;1997;1;6;813;RI
814;11;1997;2;7;814;PE
815;11;1997;2;14;815;PE
816;11;1997;1;20;816;PE
817;11;1998;1;1;817;9
818;11;1998;1;2;818;6
819;11;1998;2;4;819;8
820;11;1998;1;15;820;PE
821;11;1998;2;15;821;7
822;11;1998;2;4;822;8
823;11;1998;1;1;823;RI
824;11;1999;1;4;824;RI
825;11;1999;2;4;825;RI
826;11;1999;1;13;826;RI
827;11;1999;2;1;827;RI
828;11;1999;1;1;828;RI
829;11;1999;2;5;829;RI
830;11;1999;1;8;830;RI
831;11;2000;1;6;831;RI
832;11;2000;1;9;832;PE
833;11;2000;1;2;833;RI
834;11;2000;1;8;834;PE
835;11;2001;1;7;835;RI
836;11;2001;2;2;836;RI
837;11;2001;2;4;837;RI
838;11;2003;2;5;838;RI
839;11;2003;1;8;839;PE
840;11;2003;1;10;840;RI
841;11;2003;1;1;841;PE
842;11;1993;1;6;842;PE
843;11;1993;2;5;843;7
844;11;1993;1;12;844;7.5
845;11;1993;2;3;845;PE
846;11;1993;1;12;846;7.5
847;11;1993;1;1;847;6
848;11;1993;2;1;848;PE
849;11;1993;2;17;849;PE
850;11;1993;2;16;850;8.5
851;11;1994;2;1;851;7
852;11;1994;1;3;852;PE
853;11;1994;1;3;853;8.5
854;11;1994;1;1;854;8
855;11;1994;2;1;855;PE
856;11;1994;1;3;856;PE
857;11;1994;2;4;857;7
858;11;1994;1;8;858;PE
859;11;1994;2;12;859;PE
860;11;1995;1;4;860;7.5
861;11;1995;1;2;861;RI
862;11;1995;1;8;862;PE
863;11;1995;1;5;863;9
864;11;1996;1;2;864;7
865;11;1996;1;1;865;9.5
866;11;1996;2;2;866;7
867;11;1996;2;2;867;7
868;11;1996;2;1;868;8
869;11;1996;1;3;869;PE
870;11;1996;1;4;870;7
871;11;1996;2;4;871;9.5
